Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
10,3166,"Anderson Farms, Agent ","","Orazio","","CH",Colt,"Orazio","Animal Kingdom","Precision Farming","","","","","Westside Bloodstock",33000
10,3167,"Adena Springs ","","Muy Bueno","","B",Colt,"Muy Bueno","Discreet Cat","Princess Adelyn","","","","","Molly Pearson or Yvone Kunz",11000
10,3168,"Catalyst Bloodstock LLC, Agent II ","","Prince Giovanni","","B",Colt,"Prince Giovanni","Verrazano","Princess Susan M","","","","","Tim McCanna",4000
10,3169,"Brookdale Sales, Agent ","","Thedevilmademedoit","","CH",Filly,"Thedevilmademedoit","Daredevil","Prior Lake Lady","","","","","R.N.A. (30,000)",---
10,3170,"Trackside Farm (Tom Evans), Agent X ","","Joyful Surprise","","B",Colt,"Joyful Surprise","Kitten's Joy","Pronto Pronto","","","","","Out",0
10,3171,"James B. Keogh (Grovendale), Agent III ","","Dynamic Dynasty","","B",Colt,"Dynamic Dynasty","Street Boss","Proper","","","","","R.N.A. (22,000)",---
10,3172,"Mulholland Springs, Agent ","","Agave Queen","","DB/BR",Filly,"Agave Queen","Palace Malice","Prospective Saint","","","","","West Coast Ventures",65000
10,3173,"Brookdale Sales, Agent ","","Angel Eyes","","B",Filly,"Angel Eyes","Animal Kingdom","Proudeyes (GER)","","","","","Phoenix Farm & Racing, LLC",6000
10,3174,"Taylor Made Sales Agency, Agent CLX ","","Unburnt","","CH",Filly,"Unburnt","Super Saver","Puddy Tap","","","","","Jupiter Farm",25000
10,3175,"MJK Bloodstock, Agent ","","Call Home","","B",Colt,"Call Home","Dialed In","Pure Refinement","","","","","Parrish Farms",40000
10,3176,"Taylor Made Sales Agency, Agent LXXV ","","Luckytohavemyvicki","","DB/BR",Filly,"Luckytohavemyvicki","Shanghai Bobby","Quality Pearl","","","","","Blackacre Farms, Inc.",4000
10,3177,"Valkyre Stud, Agent VII ","","Henni Penny","","DB/BR",Filly,"Henni Penny","Twirling Candy","Radiant Cut","","","","","Out",0
10,3178,"Brookdale Sales, Agent ","","Tristan Torkdahl","","B",Colt,"Tristan Torkdahl","Mizzen Mast","Rahaf","","","","","Beechlawn Bloodstock Ltd.",5000
10,3179,"Brookdale Sales, Agent for Lazy Lane Farms LLC ","","Perfect Speaker","","B",Colt,"Perfect Speaker","Mr Speaker","Rare Penny","","","","","Oracle Bloodstock, Agent",55000
10,3180,"VanMeter-Gentry Sales, Agent XVIII ","","Tenerife Moon","","DB/BR",Filly,"Tenerife Moon","Competitive Edge","Ready Love","","","","","Abel Rangel",11000
10,3181,"Anderson Farms, Agent ","","Barilko","","B",Colt,"Barilko","Elusive Quality","Reason","","","","","C. Day Phillips, Agent",75000
10,3182,"Kingswood Farm, Agent VI ","","Refi","","DB/BR",Colt,"Refi","Hard Spun","Redo It","","","","","Out",0
10,3183,"Four Star Sales, Agent ","","Independent Son","","DB/BR",Colt,"Independent Son","Dialed In","Red White and Blu","","","","","Damian Munoz",6000
10,3184,"Adena Springs ","","Rim","","DB/BR",Colt,"Rim","Mucho Macho Man","Reenergize","","","","","Oracle Bloodstock, Agent",35000
10,3185,"Warrendale Sales, Agent for Steven and Brandi Nicholson ","","K P Indy","","CH",Colt,"K P Indy","Competitive Edge","Reina Diamante","","","","","Harris Training Center",40000
10,3186,"Taylor Made Sales Agency, Agent XCVIII ","","Colonel John --- Revello","","DB/BR",Colt,"","Colonel John","Revello","","","","","Parker Vaughn",22000
10,3187,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent XIV ","","Probably Grace","","B",Filly,"Probably Grace","Congrats","Riona","","","","","Out",0
10,3188,"Four Star Sales, Agent ","","Chills and Fever","","B",Filly,"Chills and Fever","Constitution","Ronda's Bridge","","","","","Out",0
10,3189,"Equest Thoroughbreds, Inc. ","","Risky Behavior","","DB/BR",Filly,"Risky Behavior","Daredevil","Rough Water","","","","","R.N.A. (29,000)",---
10,3190,"Winter Quarter Farm, Agent ","","Simply","","GR/RO",Colt,"Simply","Lemon Drop Kid","Royale Rose","","","","","Paul Magee",80000
10,3191,"Stone Farm ","","Invodkawetrust","","B",Filly,"Invodkawetrust","Trappe Shot","Ruefully","","","","","Racer's Edge, Inc.",14000
10,3192,"Paramount Sales, Agent LXVI ","","A Little Voodoo","","B",Filly,"A Little Voodoo","Orb","Sacred Smoke","","","","","Ben McElroy, Agent",30000
10,3193,"Castle Park Farm LLC (Noel Murphy), Agent I ","","Forehead Kisses","","DB/BR",Filly,"Forehead Kisses","Orb","Sadler's Charm","","","","","Brooke Hubbard, Agent for Say Jay Racing",57000
10,3194,"Sierra Farm, Agent II ","","Gable Pass","","B",Colt,"Gable Pass","Commissioner","Sapphire Halo","","","","","Harris Training Center",32000
10,3195,"Anderson Farms, Agent ","","Girlntheyellowtaxi","","DB/BR",Filly,"Girlntheyellowtaxi","Elusive Quality","Sassy Ali Joy","","","","","Cromwell Bloodstock",30000
10,3196,"Blackburn Farm (Michael T. Barnett), Agent ","","Maga Country","","B",Colt,"Maga Country","Tapizar","Schauncie","","","","","Greg Foley",60000
10,3197,"James B. Keogh (Grovendale), Agent XIII ","","Archie Can't Sell","","DB/BR",Colt,"Archie Can't Sell","Archarcharch","Seattle Artist","","","","","R.N.A. (27,000)",---
10,3198,"Warrendale Sales, Agent XXXIV ","","I Got a Secret","","B",Colt,"I Got a Secret","Strong Mandate","Secret Diary","","","","","R.N.A. (37,000)",---
10,3199,"Garrencasey Sales LLC, Agent ","","Don't Be So Sassy","","B",Filly,"Don't Be So Sassy","Mr Speaker","Sedley","","","","","Adam Rice",4000
10,3200,"Paramount Sales, Agent LXXXI ","","Opera Ghost","","GR/RO",Colt,"Opera Ghost","Palace","Seductiva","","","","","Wolf Creek Farm, Agent",21000
10,3201,"Valkyre Stud, Agent for M. Auerbach LLC ","","Lethal Speaker","","DB/BR",Filly,"Lethal Speaker","Mr Speaker","Serious Heat","","","","","J. C. Farm",11000
10,3202,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent XIV ","","Ned Christie","","B",Colt,"Ned Christie","Midnight Lute","Sethna","","","","","Out",0
10,3203,"Four Star Sales, Agent ","","Ready to Tap","","B",Filly,"Ready to Tap","Tapiture","Set'n On Ready","","","","","Hole In One Racing",30000
10,3204,"Burleson Farms, Agent ","","Classic Presence","","DB/BR",Colt,"Classic Presence","Street Boss","Seven Grand","","","","","Blake Heap",60000
10,3205,"Burleson Farms, Agent ","","Pyramid Moon","","DB/BR",Colt,"Pyramid Moon","Cairo Prince","She Hung the Moon","","","","","Carlo Vaccarezza",105000
10,3206,"Paramount Sales, Agent V ","","Bunch","","CH",Colt,"Bunch","Race Day","She's Extreme","","","","","R.N.A. (32,000)",---
10,3207,"Trackside Farm (Tom Evans), Agent V ","","Vinum","","CH",Colt,"Vinum","Carpe Diem","She Sparxz","","","","","Timber Stables",20000
10,3208,"Adena Springs ","","Maries Melody","","DB/BR",Filly,"Maries Melody","Point of Entry","She's Stella Marie","","","","","R.N.A. (4,500)",---
10,3209,"Clifton Farm LLC, Agent ","","Invited","","B",Filly,"Invited","Include","Shrilanka","","","","","Jerry Caroom",7000
10,3210,"Sierra Farm ","","Dark Temptress","","B",Filly,"Dark Temptress","Broken Vow","Sierra Song","","","","","Michael A. Foster",60000
10,3211,"Bettersworth Westwind Farms ","","Majorette","","CH",Filly,"Majorette","Will Take Charge","Silent Candy","","","","","Signal Hill Farm",70000
10,3212,"Stone Farm, Agent ","","Sylvanella","","B",Filly,"Sylvanella","The Factor","Silva (FR)","","","","","Out",0
10,3213,"Four Star Sales, Agent ","","Dogwood Queen","","B",Filly,"Dogwood Queen","Tale of the Cat","Silver Clipper","","","","","Arturo Rodriguez",8000
10,3214,"KatieRich Farms ","","Break At Dawn","","B",Filly,"Break At Dawn","Morning Line","Singn On Themoon","","","","","Mason Springs LLC",9000
10,3215,"Terrazas Thoroughbreds, Agent ","","Belews Gold","","B",Colt,"Belews Gold","Goldencents","Sinister Tale","","","","","Bill Rucker, Jr.",200000
10,3216,"Four Star Sales, Agent ","","Paul Vincents Poem","","DB/BR",Colt,"Paul Vincents Poem","Flat Out","Skip the Storm","","","","","Mongolian Stable",27000
10,3217,"Taylor Made Sales Agency, Agent XVIII ","","Emperor's Choice","","B",Colt,"Emperor's Choice","Oxbow","Sky Saver","","","","","R.N.A. (19,000)",---
10,3218,"Woodford Thoroughbreds, Agent IX ","","Dangerous Edge","","B",Colt,"Dangerous Edge","Competitive Edge","Slamin' Dixie","","","","","Genstar Thoroughbred",45000
10,3219,"Woodford Thoroughbreds, Agent ","","Getonmy Good Side","","CH",Filly,"Getonmy Good Side","Flatter","Smart Dancer","","","","","Out",0
10,3220,"Warrendale Sales, Agent XXXIV ","","Izzy Money","","CH",Filly,"Izzy Money","Sky Mesa","Smart N Dreamy","","","","","R.N.A. (4,500)",---
10,3221,"Taylor Made Sales Agency, Agent CXLVI ","","Wondrwherecraigis","","DB/BR",Colt,"Wondrwherecraigis","Munnings","Social Assassin","","","","","Timber Stables",67000
10,3222,"Warrendale Sales, Agent for Sandra Sexton ","","Condoro","","DB/BR",Colt,"Condoro","Congrats","Sonoma d'Oro","","","","","Kinga Farm, LLC",8000
10,3223,"Mulholland Springs, Agent VI ","","Boom Boom Girl","","B",Filly,"Boom Boom Girl","Declaration of War","Sonorous","","","","","Mason Springs for Scurto Stables",15000
10,3224,"Taylor Made Sales Agency, Agent LXII ","","Robert Frost","","CH",Colt,"Robert Frost","Munnings","Sorenstam","","","","","Justin Rea",9000
10,3225,"Property of Chilly Bleak Farm et al. ","","Tonalist --- Souper Miss","","GR/RO",Filly,"","Tonalist","Souper Miss","","","","","Out",0
10,3226,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm","","My Humble Abode","","B",Filly,"My Humble Abode","Bodemeister","Southern Sonata","","","","","Ra-Max Farms LLC",6000
10,3227,"Paramount Sales, Agent LXV ","","R Moody Women","","CH",Filly,"R Moody Women","Fed Biz","Spin a Mood","","","","","R.N.A. (14,000)",---
10,3228,"Bridie Harrison, Agent for Peter E. Blum Thoroughbreds ","","Wild Ride","","DB/BR",Filly,"Wild Ride","Candy Ride (ARG)","Spirit","","","","","Halvorson Bloodstock, Agent",72000
10,3229,"Rosilyn Polan (Sunday Morning Farm) ","","Amano","","DB/BR",Colt,"Amano","Temple City","Star Landing","","","","","Kathryn Martin",15000
10,3230,"Trackside Farm (Tom Evans), Agent ","","Star Map","","GR/RO",Filly,"Star Map","Liam's Map","Star Pearl","","","","","Oracle Bloodstock, Agent",55000
10,3231,"Columbiana Farm LLC ","","Moon Me Again","","B",Filly,"Moon Me Again","Orb","Starship Awesome","","","","","Joyce E. Santiago",6500
10,3232,"Winter Quarter Farm, Agent ","","Starship Forbes","","CH",Colt,"Starship Forbes","Bayern","Starship Cruiser","","","","","J. C. Farm",10000
10,3233,"Four Star Sales, Agent ","","Revolting","","B",Colt,"Revolting","Revolutionary","Starship Luna","","","","","Deuce Greathouse, Agent",12000
10,3234,"Endeavor Farm, Agent for Cyprus Bend Farm ","","Chapter Aleven","","B",Colt,"Chapter Aleven","Jimmy Creed","Starship Padme","","","","","R.N.A. (19,000)",---
10,3235,"Adena Springs ","","Such Great Heights","","B",Filly,"Such Great Heights","Awesome Again","Starship Universe","","","","","John Ennis / Jeremiah O. Duyer",15000
10,3236,"Warrendale Sales, Agent XXV ","","Lilfeatheredindian","","B",Filly,"Lilfeatheredindian","Shanghai Bobby","Star White","","","","","Lone Star Racing Club",9500
10,3237,"Mill Ridge Sales, Agent ","","Special Pryce","","B",Colt,"Special Pryce","Warrior's Reward","Star Wisper","","","","","Jupiter Farm",18000
10,3238,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent XII ","","Aye Aye Sir","","B",Colt,"Aye Aye Sir","Midshipman","Still Searching","","","","","Kenneth L. and Sarah K. Ramsey",47000
10,3239,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","Kansas Kis","","B",Filly,"Kansas Kis","Constitution","Storm Crossing","","","","","Bradley Thoroughbreds, Agent",50000
10,3240,"Adena Springs ","","Indirectly","","CH",Colt,"Indirectly","Animal Kingdom","Storm Strip","","","","","Jorge V. Gonzalez",5000
10,3241,"James B. Keogh (Grovendale), Agent II ","","Foxy's Edge","","GR/RO",Filly,"Foxy's Edge","Competitive Edge","Street Sailing","","","","","John Fox",15000
10,3242,"Penn Sales ","","Thin Ice","","GR/RO",Colt,"Thin Ice","The Factor","Street Scene (IRE)","","","","","Elise C. Durbin",80000
10,3243,"St. George Sales, Agent XXXIII ","","Street Dreamer","","GR/RO",Filly,"Street Dreamer","The Factor","Street Talk","","","","","Kenneth McPeek, Agent",100000
10,3244,"Four Star Sales, Agent ","","Green Watt","","DB/BR",Filly,"Green Watt","Oxbow","Striking Example","","","","","K.O.I.D. Co., Ltd.",4500
10,3245,"Fort Christopher's Thoroughbreds LLC, Agent IV ","","Imincomunicado","","DB/BR",Filly,"Imincomunicado","Maclean's Music","Super Cub","","","","","Derek Ryan/ Metro Thoroughbreds LLC",15000
10,3246,"St. George Sales, Agent XXIV ","","So Much Go","","B",Colt,"So Much Go","Street Sense","Suroof","","","","","Out",0
10,3247,"Nursery Place, Agent ","","Gauzy","","CH",Filly,"Gauzy","Tonalist","Sweet Belle","","","","","R.N.A. (29,000)",---
10,3248,"Four Star Sales, Agent ","","Dreaming of Paris","","B",Filly,"Dreaming of Paris","English Channel","Sweet Dreamer","","","","","Valle Las Palmas/Jose Zulaica",16000
10,3249,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for R. S. Evans","","Tony's Rose","","CH",Filly,"Tony's Rose","Tonalist","Sweet Emma Rose","","","","","R.N.A. (24,000)",---
10,3250,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Sugar Pickel","","DB/BR",Filly,"Sugar Pickel","Candy Ride (ARG)","Sweetest Sound","","","","","Larry Zap, Agent for Joe Ciaglia",42000
10,3251,"Paramount Sales, Agent For Windylea Farm-New York LLC ","","Yorktown","","DB/BR",Colt,"Yorktown","Central Banker","Sweet Pizazz","","","","","Douglas Blair",7500
10,3252,"Taylor Made Sales Agency, Agent XXXV ","","Sweet Leaf","","B",Filly,"Sweet Leaf","Jimmy Creed","Sweetstart","","","","","R.N.A. (11,000)",---
10,3253,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Reyna de Verano","","B",Filly,"Reyna de Verano","Summer Front","Tanita Belle","","","","","Leopoldo Marin",15000
10,3254,"Dromoland Farm Inc. (Gerry Dilger), Agent X ","","Big Bad Bud","","B",Colt,"Big Bad Bud","Algorithms","Tara Bara","","","","","Out",0
10,3255,"Paramount Sales, Agent LXVI ","","Leading Factor","","B",Colt,"Leading Factor","The Factor","Tarrip","","","","","Adalberto Lozano",50000
10,3256,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Quick Decision","","B",Filly,"Quick Decision","Istan","Tell Me Again","","","","","Out",0
10,3257,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Creative Cause --- Tesoro de Amor","","GR/RO",Colt,"","Creative Cause","Tesoro de Amor","","","","","Blackacre Farms, Inc.",4000
10,3258,"Penn Sales ","","Make'n Tracks","","CH",Colt,"Make'n Tracks","Street Boss","Thee Pie","","","","","S. F. Henderson",55000
10,3259,"Catalyst Bloodstock LLC, Agent I ","","Fuerte","","B",Colt,"Fuerte","Wicked Strong","The Right Bird","","","","","Gina Fennell",10000
10,3260,"Taylor Made Sales Agency, Agent CXI ","","Polar Bear Pete","","B",Colt,"Polar Bear Pete","Broken Vow","Thinkofyou","","","","","CHL Stable",7000
10,3261,"St. George Sales, Agent XXXIV ","","Go Time","","B",Colt,"Go Time","Fed Biz","Tiz Fate","","","","","R.N.A. (15,000)",---
10,3262,"Brookdale Sales, Agent ","","Byeolnara Sinsa","","CH",Colt,"Byeolnara Sinsa","Race Day","Tiz Merry","","","","","Jun Park, Agent",65000
10,3263,"Columbiana Farm LLC, Agent I ","","Akor","","B",Filly,"Akor","Munnings","Tizza Trick","","","","","Grassroots Training & Sales",45000
10,3264,"Brookdale Sales, Agent for Thornmar ","","Sam's Spirit","","CH",Colt,"Sam's Spirit","First Samurai","Topazio","","","","","Albert Davis",105000
10,3265,"KatieRich Farms ","","Pit Boss","","B",Colt,"Pit Boss","Union Rags","Town Flirt","","","","","Ben Glass, Agent",250000
10,3266,"Paramount Sales, Agent XLV ","","Baedari Prince","","GR/RO",Colt,"Baedari Prince","Oxbow","Triple Cream","","","","","K.O.I.D. Co., Ltd.",20000
10,3267,"Trackside Farm (Tom Evans), Agent VI ","","Midnight Trust","","DB/BR",Filly,"Midnight Trust","Midnight Lute","Trust in Hope","","","","","Out",0
10,3268,"Woodford Thoroughbreds, Agent XIII ","","Winning Impression","","GR/RO",Colt,"Winning Impression","Paynter","Unbridled Sonya","","","","","Jorge Wagner",17000
10,3269,"Paramount Sales, Agent XIII ","","Unexpected Storm","","DB/BR",Filly,"Unexpected Storm","Stormy Atlantic","Unexpected Twist","","","","","Alex T Hartman",6000
10,3270,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent V ","","Lykan","","DB/BR",Colt,"Lykan","Congrats","Up to Speed","","","","","Aureliano Noguez",6000
10,3271,"Woodford Thoroughbreds, Agent LXXIX ","","Lecumberri","","B",Colt,"Lecumberri","Jimmy Creed","Valentine","","","","","Wake Forest Stable",5500
10,3272,"Warrendale Sales, Agent XII ","","Military City","","B",Filly,"Military City","Cairo Prince","Vanguarda (ARG)","","","","","A.P. Gentry",70000
10,3273,"Nursery Place, Agent ","","Sakura Alexa","","B",Filly,"Sakura Alexa","Karakontie (JPN)","Violet Hour","","","","","BBO Stables",6500
10,3274,"Brookdale Sales, Agent ","","Wacca Wacca Wacca","","B",Filly,"Wacca Wacca Wacca","Fed Biz","Waccamaw","","","","","30 - 30 Ranch/ Socorro Martinez",3500
10,3275,"Paramount Sales, Agent XV ","","Moonhak Sky","","DB/BR",Colt,"Moonhak Sky","Sky Mesa","Warm Springs Girl","","","","","MC Stable",5000
10,3276,"Paramount Sales, Agent XLVI ","","Justinthenickotime","","GR/RO",Colt,"Justinthenickotime","Justin Phillip","Watch Smartly","","","","","R.N.A. (22,000)",---
10,3277,"Dromoland Farm Inc. (Gerry Dilger), Agent XX ","","Mr Speaker --- Watch This Space","","DB/BR",Colt,"","Mr Speaker","Watch This Space","","","","","Out",0
10,3278,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","Tutti Benvenuti","","B",Filly,"Tutti Benvenuti","Will Take Charge","Welcome Home","","","","","Out",0
10,3279,"Paramount Sales, Agent LXXXIX ","","Neptune's Pearl","","GR/RO",Filly,"Neptune's Pearl","The Factor","Wet","","","","","Nick J. Hines, Agent",27000
10,3280,"Property of Chilly Bleak Farm ","","All for Fun","","B",Colt,"All for Fun","Union Rags","Where Woody Bea","","","","","Out",0
10,3281,"Warrendale Sales, Agent XXIX ","","Wells Bayou","","B",Colt,"Wells Bayou","Lookin At Lucky","Whispering Angel","","","","","Whitman Sales & Judy Karlin",18000
10,3282,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Safe Combination","","DB/BR",Colt,"Safe Combination","Twirling Candy","Why Not More","","","","","Martin Anthony",45000
10,3283,"Bridie Harrison, Agent ","","No Lime","","GR/RO",Colt,"No Lime","Flashback","Wildwood During","","","","","Kenneth McPeek, Agent for LRE Racing & JEH Racing",30000
10,3284,"VanMeter-Gentry Sales, Agent XXIII ","","Flowzano","","B",Filly,"Flowzano","Verrazano","Wind Flow","","","","","Panic Stables/ Jane Cibelli, Agent",25000
10,3285,"Paramount Sales, Agent XVI ","","Mia's Authority","","B",Filly,"Mia's Authority","Strong Mandate","Wine Spotioti","","","","","Cool Hill Farm",3500
10,3286,"Dromoland Farm Inc. (Gerry Dilger), Agent XI ","","Bold Taptics","","CH",Colt,"Bold Taptics","Tapiture","Winslet","","","","","Curragh Stables",50000
10,3287,"Warrendale Sales, Agent II ","","Jangsan Start","","B",Colt,"Jangsan Start","Orb","Wish Away","","","","","K.O.I.D. Co., Ltd.",38000
10,3288,"Lantern Hill Farm LLC, Agent ","","Fort Jackson","","DB/BR",Colt,"Fort Jackson","Union Rags","Wye River","","","","","R.N.A. (19,000)",---
10,3289,"Adena Springs ","","In Awe Again","","DB/BR",Colt,"In Awe Again","Awesome Again","Xs Belle","","","","","R.N.A. (27,000)",---
10,3290,"Columbiana Farm LLC, Agent IV ","","Distilled Spirit","","CH",Colt,"Distilled Spirit","Tapiture","Yabuquiva","","","","","R.N.A. (62,000)",---
10,3291,"Havens Bloodstock Agency, Inc., Agent ","","Bold Heart","","DB/BR",Colt,"Bold Heart","Bernardini","Yellow Heat","","","","","Out",0
10,3292,"Blackburn Farm (Michael T. Barnett), Agent ","","Matsumoto","","DB/BR",Filly,"Matsumoto","Tapizar","Yo Ali","","","","","Oracle Bloodstock, Agent",75000
10,3293,"Four Star Sales, Agent ","","Suicide Squeeze","","CH",Colt,"Suicide Squeeze","Congrats","Zapoutofit","","","","","Out",0
10,3294,"Taylor Made Sales Agency, Agent LII ","","Miss Jamie","","DB/BR",Filly,"Miss Jamie","Street Sense","Zealous Wildcat","","","","","Cantrell Family Partnership",7000
10,3295,"Brookdale Sales, Agent ","","Secret Alibi","","B",Filly,"Secret Alibi","Mr Speaker","Abide","","","","","Molly Pearson, Agent",5000
10,3296,"James B. Keogh (Grovendale), Agent XXX ","","Moonhak Captain","","B",Colt,"Moonhak Captain","Distorted Humor","Above It","","","","","TR Farm",7500
10,3297,"MJK Bloodstock, Agent ","","La Pilarica","","CH",Filly,"La Pilarica","Jimmy Creed","Affidavit","","","","","R.N.A. (9,000)",---
10,3298,"St. George Sales, Agent XXIX ","","Claude Ray","","CH",Colt,"Claude Ray","Data Link","Aide","","","","","E. J. Stable",40000
10,3299,"Stone Farm ","","Favorite Grandson","","GR/RO",Colt,"Favorite Grandson","Algorithms","Ambient","","","","","CDP Stable",20000
10,3300,"Warrendale Sales, Agent for Tall Oaks Farm ","","American Tap","","B",Filly,"American Tap","Tapiture","American Castle","","","","","GMC",50000
10,3301,"Valkyre Stud, Agent I ","","Mr. Unusual","","B",Colt,"Mr. Unusual","Mr Speaker","America's Friend","","","","","Valle Las Palmas/Jose Zulaica",15000
10,3302,"Mulholland Springs, Agent for Spendthrift Farm LLC ","","Diligent","","DB/BR",Colt,"Diligent","Temple City","Anahauc","","","","","BSW Bloodstock/ Liz Crow, Agent",75000
10,3303,"Valkyre Stud, Agent for M. Auerbach LLC ","","I Got Wings","","CH",Filly,"I Got Wings","Karakontie (JPN)","Andover the Cash","","","","","L. Pratt Thoroughbreds",6000
10,3304,"VanMeter-Gentry Sales, Agent IV ","","Swanee Beach","","DB/BR",Filly,"Swanee Beach","Lookin At Lucky","Andri","","","","","Genstar Thoroughbred",45000
10,3305,"Taylor Made Sales Agency, Agent CVIII ","","Kitten's Clown","","CH",Colt,"Kitten's Clown","Kitten's Joy","Anecdote","","","","","R.N.A. (27,000)",---
10,3306,"Lantern Hill Farm LLC, Agent I ","","Somahoz","","B",Colt,"Somahoz","Violence","Anysaturdayinmay","","","","","MC Bloodstock",90000
10,3307,"Warrendale Sales, Agent XI ","","Whoa Black Betty","","DB/BR",Filly,"Whoa Black Betty","Shakin It Up","Appealing Jewel","","","","","Rob Bailes, Agent for Chris Kenworthy",20000
10,3308,"Catalyst Bloodstock LLC, Agent IV ","","Hellocountrybumkin","","B",Filly,"Hellocountrybumkin","Liaison","Apprized","","","","","Ardell Sayler",5500
10,3309,"South Point Sales Agency, Agent XXX ","","Princess Anne","","GR/RO",Filly,"Princess Anne","Cross Traffic","Approved Woman","","","","","Gary Capuano, Agent",19000
10,3310,"Warrendale Sales, Agent XXVIII ","","Eastern Ocean","","CH",Colt,"Eastern Ocean","Stormy Atlantic","Ashbecca","","","","","Out",0
10,3311,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for R. S. Evans","","High Tone","","GR/RO",Colt,"High Tone","Tonalist","Ash Zee","","","","","Calumet Farm",40000
10,3312,"Taylor Made Sales Agency, Agent CLXXII ","","Aunty's Sister","","CH",Filly,"Aunty's Sister","Bayern","Aunt Winnie (IRE)","","","","","Haras Cerro Punta",16000
10,3313,"Runnymede Farm, Inc., Agent ","","Autumn Colours","","DB/BR",Filly,"Autumn Colours","Orb","Avaricity","","","","","Weldspec Glasgow/Tony Lacy, Agent",50000
10,3314,"Penn Sales ","","Amazing Sunny","","CH",Filly,"Amazing Sunny","Broken Vow","Ava's Playful Run","","","","","Out",0
10,3315,"South Point Sales Agency, Agent VII ","","Mint Monster","","B",Colt,"Mint Monster","Society's Chairman","Bacall","","","","","Tony M. Gattellaro",20000
10,3316,"Warrendale Sales, Agent XXXVIII ","","Banker's Candy","","DB/BR",Filly,"Banker's Candy","Twirling Candy","Bank Audit","","","","","Out",0
10,3317,"Garrencasey Sales LLC, Agent II ","","Fire Fist","","B",Colt,"Fire Fist","Lea","Banyan Street","","","","","Valentine Jimenez",6000
10,3318,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Peligro","","B",Colt,"Peligro","Include","Bar Lazy J","","","","","Costa Dorada",10000
10,3319,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent II ","","Dark Sarcasm","","DB/BR",Filly,"Dark Sarcasm","Palace Malice","Bay Finn","","","","","Corbet F. Bryant Jr.",17000
10,3320,"Adena Springs ","","Maxis Babe","","B",Filly,"Maxis Babe","Silver Max","Bazooka Babe","","","","","Racer's Edge, Inc.",18000
10,3321,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Hard Pass","","DB/BR",Colt,"Hard Pass","Hard Spun","Beautiful Bliss","","","","","Calumet Farm",35000
10,3322,"Nursery Place, Agent ","","Black Star Dancing","","B",Colt,"Black Star Dancing","Lemon Drop Kid","Beautiful Cat","","","","","Weldspec Glasgow/Tony Lacy, Agent",110000
10,3323,"Catalyst Bloodstock LLC, Agent III ","","Jacks Outlaw","","DB/BR",Colt,"Jacks Outlaw","Jack Milton","Bella Ballado","","","","","Off the Hook",5000
10,3324,"Warrendale Sales, Agent XXVIII ","","Bamboozler","","DB/BR",Colt,"Bamboozler","Twirling Candy","Bella Cantu","","","","","I G Racing",16000
10,3325,"Paramount Sales, Agent XCII ","","West Coast Temple","","DB/BR",Filly,"West Coast Temple","Temple City","Bella Cara","","","","","Bob Heyer",4500
10,3326,"Stone Farm, Agent ","","Mi Bella","","CH",Filly,"Mi Bella","Alternation","Bella Chiarra","","","","","Meah/Lloyd Bloodstock, Agent for John Holmes",27000
10,3327,"Endeavor Farm, Agent for Caveman Stables and Endeavor Farm ","","Bushido's Way","","CH",Colt,"Bushido's Way","First Samurai","Berry Knoll","","","","","Halvorson Bloodstock, Agent",22000
10,3328,"Four Star Sales, Agent ","","Four Score","","B",Filly,"Four Score","Sky Mesa","Bird Secrets","","","","","Bob Cappelletti, Agent",18000
10,3329,"Ledgelands LLC, Agent ","","Hochiminh","","B",Colt,"Hochiminh","Medal Count","Blackhawk Honey","","","","","Eric N. Gomez",14000
10,3330,"Adena Springs ","","Silver Dahlia","","GR/RO",Filly,"Silver Dahlia","Silver Max","Blue Dahlia","","","","","R.N.A. (9,000)",---
10,3331,"Taylor Made Sales Agency, Agent LXXIX ","","Small Surprise","","B",Filly,"Small Surprise","Into Mischief","Blueeyesintherein","","","","","Sunset Stables",11000
10,3332,"South Point Sales Agency, Agent XVII ","","Holiday Curls","","CH",Filly,"Holiday Curls","Conquest Curlinate","Blue Holiday","","","","","Gary Capuano, Agent",17000
