,REVISED 7/16/18,,,,,,,,,,,,,,,,,,
,SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,
,"APRIL 24 - 27, 2018",,,,,,,,,,,,,,,,,,
Hip#,Name,Color,Sex,M,D,YR,Sire,Dam,Dam Sire,Consignor,State,Barn,Work Time,set,day,Buyer ,Price ,PS,Consignsort
985,,B,F,3,6,16,Flat Out,Sigatoo,Black Minnaloushe,Ortiz Training Stable LLC,KY,C,out,,,Withdrawn,Out,,OrtizTrain
986,,B,C,1,28,16,Alpha,Silence Dogood,Grand Slam,"Eddie Woods, Agent LIV",NY,11,21.1,108,4/20,"Linda Rice, Agent","350,000",,WoodsAgent
987,,GR/RO,C,4,23,16,Creative Cause,Silver Chest,Silver Deputy,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXII",KY,5,10.4,133,4/20,Ramon Minguet,"10,000",,WavertreeS
988,Ohtani,CH,C,3,20,16,First Dude,Silver Lining,Runaway Groom,"Top Line Sales LLC, Agent XXXII",FL,14,out,,,Withdrawn,Out,,TopLineSal
989,,B,C,5,22,16,Medaglia d'Oro,Silvester Lady (GB),Pivotal (GB),"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,10.0,23,4/20,Withdrawn,Out,,WavertreeS
990,,B,F,4,2,16,Poseidon's Warrior,Simpatia,Rahy,"Hemingway Racing and Training Stables LLC, Agent XI",FL,16,10.3,146,4/20,Jarab Racing,"7,000",,HemingwayR
991,,B,F,1,24,16,Into Mischief,Sing Dixie Sing,Dixie Union,"King's Equine, Agent VII",KY,2,out,,,Withdrawn,Out,,KingsEquin
992,,CH,C,4,29,16,Kitten's Joy,Singfit,Thewayyouare,All Dreams Equine,KY,20,10.3,153,4/20,Tom Patton,"17,000",,AllDreamsE
993,,B,F,5,9,16,Verrazano,Single,Pulpit,"de Meric Sales, Agent V",FL,12,10.1,11,4/20,"32,000",Not Sold,,deMericSal
994,River God,B,C,4,25,16,J P's Gusto,Siren,War Chant,"Journeyman Bloodstock Services, Inc. (Brent & Crystal Fernung), Agent",FL,2,21.2,81,4/20,Holly & David Wilson,"75,000",,Journeyman
995,,GR/RO,F,5,1,16,Tapit,Siren Serenade,Unbridled's Song,"Hartley/DeRenzo Thoroughbreds LLC, Agent",KY,5,10.1,43,4/20,Withdrawn,Out,,Hartley/De
996,,B,C,4,28,16,Into Mischief,Sister Baby,Lord Avie,Barbazon Racing & Bloodstock LLC,NY,19,10.0,60,4/20,Hibiscus Stables LLC & Neal M. Allread,"80,000",,BarbazonRa
997,,GR/RO,C,4,19,16,Exchange Rate,Sita,Giant's Causeway,"Top Line Sales LLC, Agent XXXVII",KY,14,10.1,140,4/20,Majed Almorzooqi,"77,000",,TopLineSal
998,,B,C,3,1,16,Super Saver,Sky High Lady,Sky Mesa,"Best A Luck Farm LLC, Agent I",KY,3,out,,,Withdrawn,Out,,BestALuckF
999,,DB/BR,C,1,27,16,Oxbow,Sky Wise,Smarty Jones,"Kim Harrrison (Top Speed Farm), Agent I",KY,E,10.2,161,4/20,Alvin Romero,"6,000",,HarrrisonT
1000,,B,F,3,19,16,Cross Traffic,Slammingpartygirl,Grand Slam,"Off the Hook LLC, Agent",FL,13,10.0,47,4/20,D. J. Stable LLC,"100,000",,OfftheHook
1001,,CH,F,2,22,16,Jimmy Creed,Sleep Away Camp,Bertrando,Old South Farm LLC,KY,10,10.1,157,4/20,Cromwell Bloodstock,"60,000",,OldSouthFa
1002,,B,C,4,17,16,Cairo Prince,Small Kitchen,Corinthian,"Halcyon Hammock Farm, Agent I",KY,1,10.2,18,4/20,PWF,"25,000",PS,HalcyonHam
1003,,B,C,4,29,16,Cross Traffic,Small Pleasures,Cat Thief,"L. G., Agent I",KY,19,21.3,117,4/20,"39,000",Not Sold,,LGAgentI
1004,,DB/BR,C,3,10,16,Atreides,Smart Indeed,Smart Strike,Q Bar J Thoroughbreds LLC,KY,14,10.0,101,4/20,"Patrice Miller, EQB Agt for Men's Grille Racing","80,000",,QBarJThoro
1005,,B,F,1,14,16,Graydar,Smart Jilly,Smart Strike,"Niall Brennan Stables, Agent XVIII",KY,8,out,,,Withdrawn,Out,,BrennanSta
1006,,DB/BR,C,5,6,16,Verrazano,Smart Magic,Smart Strike,Golden Rock Thoroughbreds,KY,G,10.0,86,4/20,JCA Racing Stable LLC,"40,000",PS,GoldenRock
1007,,B,F,5,29,16,Kantharos,Smart Sis,Beau Genius,"de Meric Sales, Agent III",FL,12,10.0,3,4/20,"Justin Casse, Agent for Tracy Farmer","300,000",,deMericSal
1008,,CH,C,4,2,16,He's Had Enough,Smokin Again,Smoke Glacken,"Woodford Thoroughbreds, Agent",FL,17,10.2,80,4/20,"Joe Orseno, Agent for H. Jack Hendricks","40,000",,WoodfordTh
1009,,CH,F,2,5,16,Distorted Humor,Smooth Charm,Langfuhr,"Envision Equine, Agent VIII",KY,D,20.4,38,4/20,Three Diamonds Farm,"140,000",,EnvisionEq
1010,,B,F,2,15,16,Uncle Mo,Snakeinthegrass,Bernardini,"William B. Harrigan (Miacomet Farm, Ltd.)",KY,E,21.1,143,4/20,"80,000",Not Sold,,HarriganMi
1011,Worthy to Stand,CH,C,5,14,16,Northern Afleet,So Beautiful,Arch,"TIP Thoroughbred Investment Possibilities, Agent V",KY,19,10.1,129,4/20,"180,000",Not Sold,,TIPThoroug
1012,,B,C,4,8,16,Munnings,Social Amber,War Front,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXIX",KY,5,10.1,158,4/20,"42,000",Not Sold,,WavertreeS
1013,,CH,F,4,19,16,Curlin,Solar Dance,Kingmambo,"Stephens Thoroughbreds LLC, Agent IV",FL,H,out,,,Withdrawn,Out,,StephensTh
1014,Surge of Pride,B,F,4,26,16,Kantharos,Solar Surge,Bernardini,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,10.1,12,4/20,"47,000",Not Sold,,SequelBloo
1015,,DB/BR,C,3,12,16,Two Step Salsa,Soldier Girl,Lost Soldier,"Tom McCrocklin, Agent I",FL,19,22.1,136,4/20,William Bennett,"17,000",PS,McCrocklin
1016,,CH,F,3,28,16,Strong Mandate,Soleil Rouge,E Dubai,"Grassroots Training & Sales LLC, Agent V",KY,J,10.1,78,4/20,"Steve Hobby, Agent for HWL Partnership","75,000",,Grassroots
1017,,DB/BR,C,3,3,16,Candy Ride (ARG),Solitary Life,Grand Slam,"Randy Miles, Agent II",KY,18,10.1,58,4/20,Shaikh Rashed Humaid Rashed Al Nuami,"260,000",,MilesAgent
1018,,DB/BR,F,3,21,16,Into Mischief,Sol Mi Fa (IRE),Distant Music,"Ends Well, Agent I",KY,18,10.2,79,4/20,Bradley Thoroughbreds,"150,000",,EndsWellAg
1019,,B,C,5,4,16,Shackleford,Something Brewing,Meadowlake,"Envision Equine, Agent",KY,D,out,,,Withdrawn,Out,,EnvisionEq
1020,,B,F,3,7,16,Warrior's Reward,Song'n Dance,Carson City,"Brick City Thoroughbreds, Agent",KY,3,21.1,74,4/21,Baoma Corp.,"300,000",,BrickCityT
1021,,B,C,4,10,16,Super Saver,Song of Bernadette,Bernardini,"King's Equine, Agent I",KY,2,10.3,102,4/21,"Linda Rice, Agent for Marisa Lizza","180,000",,KingsEquin
1022,,B,F,2,23,16,Tapizar,Song to the Moon,Successful Appeal,C & J Stable,KY,B,10.0,71,4/21,"27,000",Not Sold,,CandJStabl
1023,,DB/BR,C,2,13,16,Shanghai Bobby,Sonja's Angel,Smoke Glacken,"Ocala Stud, Agent",FL,4,22.0,90,4/21,Fernando Barron,"15,000",,OcalaStudA
1024,Carotari,B,C,5,7,16,Artie Schiller,Soother,Rahy,"TIP Thoroughbred Investment Possibilities, Agent I",KY,19,9.4,142,4/21,"130,000",Not Sold,,TIPThoroug
1025,,CH,F,4,28,16,Malibu Moon,Sorenstam,Tiznow,"Price Thoroughbreds LLC, Agent",KY,G,10.3,106,4/21,Midwest Thoroughbreds Inc.,"60,000",,PriceThoro
1026,,DB/BR,C,2,8,16,Alpha,So Sharp,Saint Liam,"Paul Sharp, Agent XV",KY,C,10.2,108,4/21,Withdrawn,Out,,SharpAgent
1027,Broken Oath,B,F,1,29,16,Broken Vow,Sounds of the City,Street Cry (IRE),"Crupi's New Castle Farm, Agent X",KY,6,9.4,20,4/21,Alliance Bloodstock,"285,000",,CrupisNewC
1028,,GR/RO,F,2,25,16,Cairo Prince,Soundwave,Friends Lake,"Mayberry Farm, Agent VIII",KY,B,21.4,96,4/21,Withdrawn,Out,,MayberryFa
1029,,DB/BR,F,2,20,16,Kitten's Joy,Southern Alibi,Elusive Quality,"Cary Frommer LLC, Agent V",KY,9,out,,,Withdrawn,Out,,FrommerLLC
1030,,DB/BR,F,3,19,16,Justin Phillip,Southern Belle,Dixie Union,Costanzo Sales,KY,D,10.1,72,4/21,"39,000",Not Sold,,CostanzoSa
1031,,DB/BR,C,4,12,16,Tiznow,Southern Charmer,Dixie Union,"Hartley/DeRenzo Thoroughbreds LLC, Agent",NY,5,out,,,Withdrawn,Out,,Hartley/De
1032,Southern Mist,B,F,2,13,16,Mizzen Mast,Southern Jewel,Dixie Union,"de Meric Sales, Agent II",KY,12,10.1,94,4/21,Stetson Racing LLC,"190,000",,deMericSal
1033,,CH,F,2,10,16,Street Boss,Southern Swing,Dixieland Band,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXVIII",KY,5,out,,,Withdrawn,Out,,WavertreeS
1034,,DB/BR,F,2,4,16,Central Banker,Southside Sis,Half Ours,Shooting Star Sales LLC,NY,G,10.3,112,4/21,Camarero Race Track,"11,000",,ShootingSt
1035,,B,F,3,10,16,Flat Out,Sparklin Lil,Mr. Sparkles,Timber Creek,KY,6,10.1,138,4/21,"39,000",Not Sold,,TimberCree
1036,Lady Winslow,GR/RO,F,4,11,16,Winslow Homer,Speaking Role (GB),Singspiel (IRE),Golden Noguez Stars,FL,H,10.2,82,4/21,Alessandro Marconi,"25,000",,GoldenNogu
1037,,GR/RO,C,4,20,16,Cross Traffic,Special Dancer,Tapit,"Randy Miles, Agent I",KY,18,10.3,107,4/21,Jesus Vasquez / Ramon Morales,"14,000",PS,MilesAgent
1038,,CH,F,1,21,16,Graydar,Special Grayce,Smart Strike,"Top Line Sales LLC, Agent VII",KY,14,21.1,56,4/21,"Patrice Miller, EQB Inc, Agent","60,000",,TopLineSal
1039,,GR/RO,F,5,1,16,Bellamy Road,Special Smoke,Free House,"Envision Equine, Agent III",KY,D,21.3,132,4/21,Withdrawn,Out,,EnvisionEq
1040,Daddy Knows,CH,C,3,23,16,Scat Daddy,Speightful Affair,Speightstown,"Ocala Stud, Agent for Chester and Mary Broman",NY,4,out,,,Withdrawn,Out,,OcalaStudA
1041,Bastone Girl,CH,F,1,23,16,Capo Bastone,Speightstown Girl,Speightstown,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",FL,5,9.4,65,4/21,Hayden Noriega,"15,000",PS,WavertreeS
1042,,B,F,2,17,16,Bernardini,Spice Island,Tabasco Cat,"Off the Hook LLC, Agent IX",KY,13,10.4,131,4/21,Withdrawn,Out,,OfftheHook
1043,,CH,F,3,15,16,Congrats,Spinning Time,Giant's Causeway,"Woodford Thoroughbreds, Agent",KY,17,10.2,156,4/21,"47,000",Not Sold,,WoodfordTh
1044,,CH,C,3,6,16,Forty Tales,Spirit of Rose,City Zip,"Randy Bradshaw, Agent III",NY,15,out,,,Withdrawn,Out,,BradshawAg
1045,,B,F,4,28,16,Algorithms,Spirit Rising,Dehere,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXII",KY,5,10.0,55,4/21,Scott Gelner,"80,000",,WavertreeS
1046,,B,F,3,6,16,Super Saver,Spring Carnival,Bernardini,"Top Line Sales LLC, Agent XXXVII",KY,14,out,,,Withdrawn,Out,,TopLineSal
1047,,B,C,5,10,16,Stay Thirsty,Starbourne (IRE),Sadler's Wells,"Golden Legacy Stable LLC, Agent",KY,20,10.1,89,4/21,Michael J. Clements,"70,000",,GoldenLega
1048,,B,F,4,22,16,Warrior's Reward,Starlight Lady,Elusive Quality,"Top Line Sales LLC, Agent II",KY,14,out,,,Withdrawn,Out,,TopLineSal
1049,,GR/RO,C,3,4,16,Cross Traffic,Starlight Magic,Marino Marini,"Altamira Stable LLC, Agent V",KY,16,10.2,49,4/21,"40,000",Not Sold,,AltamiraSt
1050,,DB/BR,F,3,11,16,Handsome Mike,Starship Fantasy,Yes It's True,"Hemingway Racing and Training Stables LLC, Agent II",NY,16,10.3,161,4/21,"P. A. Everard, Agent for Frank Bertolino","10,000",,HemingwayR
1051,,DB/BR,F,3,30,16,Alpha,Starship Kitty,Tale of the Cat,"Halcyon Hammock Farm, Agent III",NY,1,10.3,98,4/21,"9,000",Not Sold,,HalcyonHam
1052,,B,C,3,17,16,Strong Mandate,Starship Scarlett,Dixie Union,"Halcyon Hammock Farm, Agent II",KY,1,out,,,Withdrawn,Out,,HalcyonHam
1053,,DB/BR,C,4,30,16,Trappe Shot,Starspangledbertie,Dixie Union,"Grassroots Training & Sales LLC, Agent I",KY,J,10.2,153,4/21,"K.O.I.D. Co., Ltd.","15,000",,Grassroots
1054,,DB/BR,C,3,21,16,Drill,Statute,Verzy,"Paul Sharp, Agent I",FL,C,out,,,Withdrawn,Out,,SharpAgent
1055,,B,C,5,13,16,Midshipman,Stella Prima,El Prado (IRE),"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,10.0,1,4/21,Robert Masiello,"435,000",,WavertreeS
1056,,CH,C,4,17,16,Violence,Stellar,Grand Slam,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,out,,,Withdrawn,Out,,WavertreeS
1057,,DB/BR,C,2,3,16,Adios Charlie,Stolen Purse,Artax,"Randy Miles, Agent III",FL,18,10.1,160,4/21,PWF,"50,000",,MilesAgent
1058,,DB/BR,C,3,6,16,Giant's Causeway,Stone Hope,Grindstone,"de Meric Sales, Agent XII",KY,12,out,,,Withdrawn,Out,,deMericSal
1059,,B,C,4,20,16,Candy Ride (ARG),Stormin Maggy,Storm Cat,"Eddie Woods, Agent LII",KY,11,out,,,Withdrawn,Out,,WoodsAgent
1060,,B,F,2,26,16,Soldat,Storm Mesa,Sky Mesa,"Woodford Thoroughbreds, Agent",FL,17,10.1,129,4/21,Reitman Stables LLC,"41,000",,WoodfordTh
1061,,CH,F,4,1,16,Will Take Charge,Stormy Dixie,Stormy Atlantic,"Hoppel's Horse & Cattle Co., Inc., Agent II",KY,A,22.0,144,4/21,"70,000",Not Sold,,HoppelsHor
1062,,DB/BR,C,2,28,16,Quality Road,Stormy Kiss (ARG),Bernstein,"Randy Miles, Agent",KY,18,10.0,73,4/21,Patricia's Hope LLC,"95,000",,MilesAgent
1063,,B,C,4,2,16,Teuflesberg,Strategic Sue,Strategic Mission,"de Meric Sales, Agent XXXII",NY,12,10.0,68,4/21,"Sallusto & Albina, Agent","90,000",,deMericSal
1064,,B,C,2,26,16,Violence,Street Show,Street Boss,Q Bar J Thoroughbreds LLC,FL,14,20.4,12,4/21,Alessandro Marconi,"42,000",,QBarJThoro
1065,,B,C,5,12,16,Square Eddie,Stretchinthelimits,In Excess (IRE),"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVIII",CA,5,out,,,Withdrawn,Out,,WavertreeS
1066,,DB/BR,C,4,10,16,Strong Mandate,Stunning Drama,Henny Hughes,"Doble Jak LLC, Agent",KY,16,21.1,79,4/21,"67,000",Not Sold,,DobleJakLL
1067,,B,C,1,27,16,Union Rags,Suave Voir Faire,Suave,"Tom McCrocklin, Agent VII",KY,19,21.3,84,4/21,"97,000",Not Sold,,McCrocklin
1068,Subtle Hope,CH,F,4,6,16,Dialed In,Subtle Livie,Mr. Livingston,Winners Circle Thoroughbreds LLC,KY,15,10.2,134,4/21,Withdrawn,Out,,WinnersCir
1069,,B,C,2,9,16,Bellamy Road,Successful Katie,Successful Appeal,"All In Sales (Tony Bowling), Agent",KY,F,10.0,27,4/21,"Peter Miller, Agent","100,000",,AllInSales
1070,,DB/BR,C,4,11,16,Verrazano,Successful Sarah,Successful Appeal,"Stephens Thoroughbreds LLC, Agent IV",FL,H,out,,,Withdrawn,Out,,StephensTh
1071,,GR/RO,F,2,29,16,Rattlesnake Bridge,Successful Verdict,Successful Appeal,"SGV Thoroughbreds LLC (Steven Venosa), Agent",FL,1,10.0,25,4/21,Majed Almorzooqi,"165,000",,SbnGVThoro
1072,,B,F,3,18,16,Point of Entry,Sudden Ghost,Ghostzapper,McKee Bloodstock LLC,KY,H,10.0,91,4/21,"Oracle Bloodstock, Agent for Dark Horse Stable","150,000",,McKeeBlood
1073,,B,C,2,25,16,More Than Ready,Summer Frolic,Pulpit,"RiceHorse Stable (Brandon & Ali Rice), Agent I",KY,17,10.3,139,4/21,"Kirkwood, Agent","25,000",,RiceHorseS
1074,,GR/RO,C,4,18,16,The Factor,Summers Edge,The Cliff's Edge,"Julie Davies, Agent XIV",KY,18,10.2,103,4/21,Doug O'Neill,"50,000",,DaviesAgen
1075,Statesboro,B,C,3,27,16,Majesticperfection,Summer Sky,Oratory,"Coastal Equine LLC, Agent III",KY,A,21.3,149,4/21,Mike Azer,"6,000",,CoastalEqu
1076,,B,F,1,30,16,Oxbow,Summer Street,Street Cry (IRE),"Halcyon Hammock Farm, Agent I",KY,1,10.0,28,4/21,Amzandali Jehaludi,"12,000",,HalcyonHam
1077,,B,C,3,31,16,Shackleford,Sundae's a Meese,Artax,"SGV Thoroughbreds LLC (Steven Venosa), Agent",NY,1,22.1,151,4/21,Withdrawn,Out,,SbnGVThoro
1078,,CH,C,3,8,16,Munnings,Sunny's Freckles,Sam's Sunny Hour,"All In Sales (Tony Bowling), Agent",KY,F,10.3,140,4/21,S.R.O.A. (K.O.I.D.),"20,000",,AllInSales
1079,,B,F,2,21,16,Bernardini,Sunshine Song,War Chant,"Niall Brennan Stables, Agent",FL,8,10.1,16,4/21,"Speedway Stables, LLC","400,000",,BrennanSta
1080,,CH,F,3,16,16,Fed Biz,Super Flash,Afleet Alex,"Harris Training Center LLC, Agent VII",KY,13,10.2,126,4/21,"32,000",Not Sold,,HarrisTrai
1081,,GR/RO,F,4,8,16,Flashback,Super Girlie,Closing Argument,"Gayle Woods, Agent I",FL,9,21.1,45,4/21,"Peter Miller, Agent","65,000",,WoodsGayle
1082,,B,C,1,28,16,Street Sense,Super Savvy,Super Saver,G. A. Thoroughbred Sales,KY,G,10.2,83,4/21,Carlo Vaccarezza,"35,000",,GAThorough
1083,,B,F,4,7,16,Declaration of War,Supposedly,Polish Numbers,"de Meric Sales, Agent XXIX",FL,12,21.1,48,4/21,"Lambholm South LLC, Agent","47,000",,deMericSal
1084,,B,F,5,29,16,Tiznow,Surging Storm,Storm Creek,"Parrish Farms, Agent",KY,10,10.1,104,4/21,Lael Stable,"100,000",,ParrishFar
1085,Veldt,B,F,2,3,16,First Samurai,Sward,Indian Charlie,"Harris Training Center LLC, Agent I",KY,13,10.0,162,4/21,Top Racing LLC,"28,000",,HarrisTrai
1086,,CH,F,5,6,16,Will Take Charge,Sweetest Sound,Smart Strike,"Coastal Equine LLC, Agent",KY,A,10.2,33,4/21,"240,000",Not Sold,,CoastalEqu
1087,,DB/BR,F,3,26,16,Kitten's Joy,Sweet Harp,Aragorn (IRE),"Randy Bradshaw, Agent XI",KY,15,11.1,113,4/21,Southern Racing,"6,000",,BradshawAg
1088,,B,C,2,15,16,Forty Grams,Sweetness,Stormy Atlantic,"Team Work Horseman Group, Agent III",FL,G,out,,,Withdrawn,Out,,TeamWorkHo
1089,,CH,C,4,16,16,Giant's Causeway,Sweetness 'n Light,Distorted Humor,"Randy Bradshaw, Agent IV",KY,15,out,,,Withdrawn,Out,,BradshawAg
1090,,B,F,3,1,16,Strong Mandate,Sweetstart,Jump Start,Winners Circle Thoroughbreds LLC,ON,15,21.3,43,4/21,"35,000",Not Sold,,WinnersCir
1091,Overly Sweet,DB/BR,F,3,2,16,Overanalyze,Sweettalkin Hottie,Oratory,"Benchmark Training Center, Inc., Agent",LA,9,10.3,31,4/21,Danny Brown,"8,500",,BenchmarkT
1092,Sicily Sweet,CH,C,4,13,16,Stormy Atlantic,Sweet Tart,Lemon Drop Kid,"Stroud's Lane Farm, LLC",FL,G,10.2,125,4/21,"13,000",Not Sold,,StroudsLan
1093,,CH,F,5,15,16,Super Saver,Swift Girl,Unbridled,"Crupi's New Castle Farm, Agent X",KY,6,10.3,155,4/21,"Justin Casse, Agent for Tracy Farmer","125,000",,CrupisNewC
1094,,DB/BR,C,4,18,16,Curlin,Switched Up,Pleasantly Perfect,"Niall Brennan Stables, Agent XXV",KY,8,out,,,Withdrawn,Out,,BrennanSta
1095,,CH,F,5,8,16,Tale of the Cat,Sybil's Way,Will's Way,"Julie Davies, Agent VIII",FL,18,10.1,21,4/21,"Brooke Hubbard, Agent for Say Jay Racing","100,000",,DaviesAgen
1096,,CH,C,2,20,16,Super Saver,Tactful Lady,Langfuhr,"Eddie Woods, Agent XI",KY,11,out,,,Withdrawn,Out,,WoodsAgent
1097,,DB/BR,C,3,28,16,Temple City,Tajol,Spring At Last,"Robert Brewer, Agent",KY,A,10.1,53,4/21,Jim Divito,"23,000",,BrewerAgen
1098,,B,C,4,5,16,War Front,Take Charge Lady,Dehere,"Eddie Woods, Agent LXXV",KY,11,21.1,34,4/21,Withdrawn,Out,,WoodsAgent
1099,,B,C,4,25,16,Uncaptured,Take Me to Zuber,Toccet,Ocala Stud,FL,4,21.4,35,4/21,Randy Patterson,"57,000",,OcalaStud
1100,,B,F,4,14,16,Justin Phillip,Talihina Sky,Malibu Moon,"Woodford Thoroughbreds, Agent",KY,17,10.0,24,4/21,"120,000",Not Sold,,WoodfordTh
1101,,DB/BR,F,2,1,16,Real Solution,Talking Treasure,Catienus,Nice and Easy Thoroughbreds,KY,E,21.1,87,4/21,"29,000",Not Sold,,NiceandEas
1102,,DB/BR,F,4,17,16,Violence,Tapit Ten,Tapit,"Off the Hook LLC, Agent III",KY,13,10.0,50,4/21,East Hickman Bloodstock,"100,000",,OfftheHook
1103,,CH,F,4,1,16,Super Saver,Taptam,Pleasant Tap,"Mayberry Farm, Agent III",KY,B,out,,,Withdrawn,Out,,MayberryFa
1104,,GR/RO,C,3,24,16,Super Saver,Tap Your Heels,Unbridled,"Niall Brennan Stables, Agent XXI",KY,8,out,,,Withdrawn,Out,,BrennanSta
1105,,GR/RO,F,4,16,16,Cairo Prince,Tart's Knickers,Ghostzapper,"Niall Brennan Stables, Agent XXXV",KY,8,out,,,Withdrawn,Out,,BrennanSta
1106,,CH,C,2,24,16,Flat Out,Tehya,Tribal Rule,"Azpurua Stables, Agent",KY,7,10.2,51,4/21,S.R.O.A. (K.O.I.D.),"25,000",,AzpuruaSta
1107,,GR/RO,C,3,30,16,To Honor and Serve,Tell Me Twice,Harlan's Holiday,"Whitman Sales LLC, Agent",KY,20,10.0,127,4/21,Race for Run Stable,"45,000",PS,WhitmanSal
1108,,DB/BR,C,2,9,16,Animal Kingdom,Temporada,Summer Squall,"Eddie Woods, Agent LV",KY,11,out,,,Withdrawn,Out,,WoodsAgent
1109,Ten Carat Daddy,DB/BR,C,3,16,16,Scat Daddy,Ten Carat Lady,Pulpit,"Top Line Sales LLC, Agent XXXII",FL,14,10.2,6,4/21,Withdrawn,Out,,TopLineSal
1110,,B,C,5,1,16,Square Eddie,Teresa Ann,Boston Harbor,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVIII",CA,5,out,,,Withdrawn,Out,,WavertreeS
1111,Thatza Prankster,B,F,5,4,16,Into Mischief,Thatza Wrap,Hard Spun,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,out,,,Withdrawn,Out,,SequelBloo
1112,,B,F,1,12,16,Overanalyze,Thegaboutit,Hold Me Back,Q Bar J Thoroughbreds LLC,KY,14,10.2,158,4/21,"Patrice Miller, EQB Agt for Men's Grille Racing","75,000",,QBarJThoro
1113,,B,C,3,23,16,Majesticperfection,The Gray Goose,Malabar Gold,"Mayberry Farm, Agent VIII",KY,B,9.4,57,4/21,Gatsas Thoroughbreds LLC,"200,000",,MayberryFa
1114,,B,F,4,6,16,Paynter,Theregoesmsamerica,Unbridled's Song,"Q Bar J Thoroughbreds LLC, Agent V",KY,14,10.1,123,4/21,Majed Almorzooqi,"70,000",,QBarJThoro
1115,,B,F,4,14,16,Bernardini,Third Chance,Kafwain,"Eddie Woods, Agent LV",KY,11,21.1,85,4/21,Withdrawn,Out,,WoodsAgent
1116,,B,C,4,14,16,The Factor,Tight Lipped,Kissin Kris,"Pick View LLC, Agent VII",KY,14,21.2,42,4/21,"145,000",Not Sold,,PickViewLL
1117,,GR/RO,F,4,10,16,Flatter,Tikkarita,Rimrod,"Price Thoroughbreds LLC, Agent I",KY,G,out,,,Withdrawn,Out,,PriceThoro
1118,,DB/BR,C,2,28,16,Paynter,Tinseltown,Tiz Wonderful,"Off the Hook LLC, Agent II",FL,13,10.1,93,4/21,"Hidden Brook, Agent","40,000",,OfftheHook
1119,,B,F,2,15,16,Will Take Charge,Tis Me,Notebook,"Eddie Woods, Agent LIII",KY,11,10.4,67,4/21,Withdrawn,Out,,WoodsAgent
1120,,B,C,3,4,16,Majesticperfection,Tiz Fate,Tiznow,"Crupi's New Castle Farm, Agent VIII",KY,6,21.0,76,4/21,Alessandro Marconi,"50,000",,CrupisNewC
1121,,DB/BR,C,4,14,16,Cairo Prince,Toasty,Polish Numbers,"Niall Brennan Stables, Agent XV",MD,8,21.3,78,4/21,Carlo Vaccarezza,"180,000",,BrennanSta
1122,,B,C,3,11,16,Can the Man,Too Late Now,Raj Waki,Q Bar J Thoroughbreds LLC,KY,14,21.1,62,4/21,CaSal Stables LLC,"35,000",PS,QBarJThoro
1123,Secured Assets,DB/BR,F,3,7,16,Central Banker,Top of the Class,Deputy Minister,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY,9,10.0,136,4/21,"Emerald Sales, Agent for Michael Eiserman","45,000",,SequelBloo
1124,Maximum Factor,DB/BR,C,2,19,16,The Factor,Top Tier,King of Kings (IRE),"Harris Training Center LLC, Agent XVI",KY,13,10.0,61,4/21,Keith Dickey,"27,000",,HarrisTrai
1125,Professional,CH,C,2,13,16,Speightstown,Tortuga Lady,Thunder Gulch,J R Racing Stables,KY,16,10.2,92,4/21,"Oracle Bloodstock, Agent","72,000",,JkRRacingS
1126,,B,C,2,14,16,Majestic Warrior,Total War,War Pass,"SBM Training and Sales, Agent I",KY,15,10.1,159,4/21,"K.O.I.D. Co., Ltd.","42,000",PS,SBMTrainin
1127,,B,C,3,6,16,Majestic Warrior,To the Good Times,Polish Numbers,"Randy Miles, Agent IX",KY,18,10.2,11,4/21,PWF,"57,000",,MilesAgent
1128,,DB/BR,C,5,10,16,Big Drama,Touch the Top,Tiznow,"Southern Chase Farm, Inc. (Greg & Karen Dodd), Agent",FL,7,21.3,116,4/21,"Sean S. Perl, Agent for Chester A. Bishop","22,000",,SouthernCh
1129,,DB/BR,F,3,18,16,Candy Ride (ARG),Tough Market,Suave,"de Meric Sales, Agent IX",KY,12,21.2,4,4/21,Lael Stable,"165,000",,deMericSal
1130,,B,F,2,21,16,Atreides,Toula,Bold Executive,"Hemingway Racing and Training Stables LLC, Agent III",ON,16,10.1,59,4/21,"Patrice Miller, EQB, Inc., Agent","35,000",,HemingwayR
1131,,DB/BR,F,4,25,16,Giant's Causeway,Towanda,Dynaformer,"Scanlon Training & Sales, Agent II",KY,2,10.4,40,4/21,"15,000",Not Sold,,ScanlonTra
